type,status,capturing,progress_point,progress_payload,heroes,hero_1,hero_2,hero_3,hero_4,hero_5,hero_6,hero_7,hero_8,hero_9,hero_10,hero_11,hero_12,health_1,health_2,health_3,health_4,health_5,health_6,health_7,health_8,health_9,health_10,health_11,health_12,ult_1,ult_2,ult_3,ult_4,ult_5,ult_6,ult_7,ult_8,ult_9,ult_10,ult_11,ult_12,ult_use_1,ult_use_2,ult_use_3,ult_use_4,ult_use_5,ult_use_6,ult_use_7,ult_use_8,ult_use_9,ult_use_10,ult_use_11,ult_use_12,elim_1,elim_2,elim_3,elim_4,elim_5,elim_6,elim_7,elim_8,elim_9,elim_10,elim_11,elim_12
,1,0,100,99,,12,4,29,2,20,8,1,26,11,14,30,20,1,1,1,1,1,1,1,1,1,0,1,0,53,60,10,29,6,10,84,9,31,85,7,2,,,,,,,,,,,,,,,,,,,,,,,,
,1,0,100,99,,12,4,29,2,20,8,1,26,11,14,30,20,1,1,1,1,1,1,1,1,1,0,1,0,53,62,10,32,7,10,89,10,33,86,10,2,,,,,,,,,,,,,,,,,,,,,,,,
,1,0,100,98,,12,4,29,2,20,8,1,26,11,14,30,20,1,1,1,1,1,1,1,1,1,0,1,0,53,63,10,38,15,15,89,10,34,86,10,2,,,,,,,,,,,,,,,,,,,,,,,,
,1,0,100,98,,12,4,29,2,20,8,1,26,11,14,30,20,1,1,1,1,1,1,1,1,1,0,1,0,57,65,11,41,16,16,89,11,36,86,11,2,,,,,,,,,,,,,,,,,,,,,,,,
,1,0,100,98,,12,4,29,2,20,8,1,26,11,14,30,20,1,1,1,1,1,1,1,1,1,0,1,1,57,66,11,44,17,21,90,11,37,87,11,2,,,,,,,,,,,,,,,,,,,,,,,,
,1,0,100,98,,12,4,29,2,20,8,1,26,11,14,30,20,1,1,1,1,1,1,1,1,1,0,1,1,57,66,12,44,17,21,93,12,38,87,12,3,,,,,,,,,,,,,,,,,,,,,,,,
,1,0,100,98,,12,4,29,2,20,8,1,26,11,14,30,20,1,1,1,1,1,1,1,1,1,0,1,1,58,67,13,48,17,21,94,12,40,87,12,3,,,,,,,,,,,,,,,,,,,,,,,,
,1,0,100,98,,12,4,29,2,20,8,1,26,11,14,30,20,1,1,1,1,1,1,1,1,1,0,1,1,66,67,16,48,17,22,94,15,40,87,12,3,,,,,,,,,,,,,,,,,,,,,,,,
,1,0,100,97,,12,4,29,2,20,8,1,26,11,14,30,20,1,1,1,1,1,1,1,1,1,0,1,1,72,67,16,48,19,22,96,15,42,88,12,3,,,,,,,,,,,,,,,,,,,,,,,,
,1,0,100,97,,12,4,29,2,20,8,1,26,11,14,30,20,1,1,1,1,1,1,1,1,1,1,1,1,72,67,19,52,19,22,96,17,46,88,17,4,,,,,,,,,,,,,,,,,,,,,,,,
,1,0,100,97,,12,4,29,2,20,8,1,26,11,14,30,20,1,1,1,1,1,1,1,1,1,1,1,1,73,68,20,52,20,23,96,18,50,88,19,4,,,,,,,,,,,,,,,,,,,,,,,,
,1,0,100,97,,12,4,29,2,20,8,1,26,11,14,30,20,1,1,1,1,1,1,1,1,1,1,1,1,76,69,30,52,20,23,97,20,57,88,23,4,,,,,,,,,,,,,,,,,,,,,,,,
,1,0,100,97,,12,4,29,2,20,8,1,26,11,14,30,20,1,1,1,1,1,1,1,1,1,1,1,1,76,70,30,52,22,23,97,22,59,89,23,4,,,,,,,,,,,,,,,,,,,,,,,,
,1,0,100,97,,12,4,29,2,20,8,1,26,11,14,30,20,1,1,1,1,1,1,1,1,1,1,1,1,76,71,30,56,23,27,100,24,61,89,29,4,,,,,,,,,,,,,,,,,,,,,,,,
,1,0,100,97,,12,4,29,2,20,8,1,26,11,14,30,20,1,1,1,1,1,1,1,1,1,1,1,1,77,72,31,59,24,27,100,27,63,89,29,5,,,,,,,,,,,,,,,,,,,,,,,,
,1,0,100,97,,12,4,29,2,20,8,1,26,11,14,30,20,1,1,1,1,1,1,1,1,1,1,1,1,80,72,33,62,24,27,100,27,65,90,33,5,,,,,,,,,,,,,,,,,,,,,,,,
,1,0,100,96,,12,4,29,2,20,8,1,26,11,14,30,20,1,1,1,1,1,1,1,1,1,1,1,1,81,72,33,69,25,28,0,28,66,90,33,5,,,,,,,1,,,,,,,,,,,,,,,,,
,1,0,100,96,,12,4,29,2,20,8,1,26,11,14,30,20,1,1,1,1,1,1,1,1,1,1,1,1,81,73,34,71,25,28,0,28,67,90,34,5,,,,,,,,,,,,,,,,,,,,,,,,
,1,0,100,96,,12,4,29,2,20,8,1,26,11,14,30,20,1,1,1,1,1,1,1,1,1,1,1,1,81,75,34,74,25,28,0,30,68,90,34,6,,,,,,,,,,,,,,,,,,,,,,,,
,1,0,100,96,,12,4,29,2,20,8,1,26,11,14,30,20,1,1,1,1,1,1,1,1,1,1,1,1,82,77,34,76,25,29,0,33,69,91,34,6,,,,,,,,,,,,,,,,,,,,,,,,
,1,0,100,96,,12,4,29,2,20,8,1,26,11,14,30,20,1,1,1,1,1,1,1,1,1,1,1,1,82,80,35,83,26,29,3,35,69,91,39,6,,,,,,,,,,,,,,,,,,,,,,,,
,1,0,100,95,,12,4,29,2,20,8,1,26,11,14,30,20,0,1,1,1,1,1,1,1,1,1,1,1,82,82,35,85,26,29,5,38,73,91,42,6,,,,,,,,,,,,,8,,,,,,,,,,,
,1,0,100,95,,12,4,29,2,20,8,1,26,11,14,30,20,0,1,1,1,1,1,1,1,1,1,1,1,83,84,36,85,26,30,7,39,74,91,47,6,,,,,,,,,,,,,,,,,,,,,,,,
,1,0,100,95,,12,4,29,2,20,8,1,26,11,14,30,20,0,1,1,1,1,1,1,1,1,1,1,1,83,86,36,89,26,30,10,39,75,92,47,8,,,,,,,,,,,,,,,,,,,,,,,,
,1,0,100,95,,12,4,29,2,20,8,1,26,11,14,30,20,0,1,1,1,1,1,1,1,1,1,1,1,83,88,37,89,27,30,11,40,78,92,48,16,,,,,,,,,,,,,,,,,,,,,,,,
,1,0,100,95,,12,4,29,2,20,8,1,26,11,14,30,20,0,1,1,1,1,1,1,1,1,1,1,1,83,90,39,92,40,37,11,40,79,92,48,16,,,,,,,,,,,,,,,,,,,,,,,,
,1,0,100,95,,12,4,29,2,20,8,1,26,11,14,30,20,0,1,1,1,1,1,1,1,1,1,1,1,84,94,41,92,40,39,11,56,80,93,51,17,,,,,,,,,,,,,,,,,,,,,,,,
,1,0,100,95,,12,4,29,2,20,8,1,26,11,14,30,20,0,1,1,1,1,1,1,1,1,1,1,1,84,98,41,97,41,39,11,56,81,95,57,17,,,,,,,,,,,,,,,,,,,,,,,,
,1,0,100,95,,12,4,29,2,20,8,1,26,11,14,30,20,0,1,1,1,1,1,1,1,1,1,1,1,84,100,42,98,42,45,15,61,83,95,57,17,,,,,,,,,,,,,,,,,,,,,,,,
,1,0,100,95,,12,4,29,2,20,8,1,26,11,14,30,20,0,1,0,1,1,1,1,1,1,1,1,1,85,100,42,98,43,48,19,65,84,96,59,18,,,,,,,,,,,,,,,11,,,,,,,,,
,1,0,100,95,,12,4,29,2,20,8,1,26,11,14,30,20,0,1,0,1,1,1,1,1,1,1,1,1,85,100,42,100,43,49,19,66,85,97,61,18,,,,,,,,,,,,,,,,,,,,,,,,
,1,0,100,95,,12,4,29,2,20,8,1,26,11,14,30,20,1,1,0,1,1,1,1,1,1,1,1,1,85,100,43,100,43,49,19,66,87,97,61,18,,,,,,,,,,,,,,,,,,,,,,,,
,1,0,100,95,,12,4,29,2,20,8,1,26,11,14,30,20,1,1,0,1,1,1,1.0,1,1,1,1,1,86,100,43,100,44,49,20,75,87,98,62,18,,,,,,,,,,,,,,,,,,,,,,,,
,1,0,100,95,,12,4,29,2,20,8,1,26,11,14,30,20,1,1,0,1,1,1,1.0,1,1,1,1,1,86,100,43,100,48,57,21,76,88,98,62,19,,,,,,,,,,,,,,,,,,,,,,,,
,1,0,100,95,,12,4,29,2,20,8,1,26,11,14,30,20,1,1,0,1,1,1,1,1,1,1,1,1,86,100,44,100,49,58,21,76,89,98,62,19,,,,,,,,,,,,,,,,,,,,,,,,
,1,0,100,95,,12,4,29,2,20,8,1,26,11,14,30,20,1,1,0,1,1,1,1,1,1,1,1,1,86,100,44,100,50,58,23,77,90,100,63,19,,,,,,,,,,,,,,,,,,,,,,,,
,1,0,100,96,,12,4,29,2,20,8,1,26,11,14,30,20,1,1,0,1,1,1,1,1,1,1,1,1,87,100,44,100,56,58,23,84,91,100,64,23,,,,,,,,,,,,,,,,,,,,,,,,
,1,0,100,96,,12,4,29,2,20,8,1,26,11,14,30,20,1,1,0,1,1,1,1,1,1,1,1,0,87,100,45,100,62,59,23,85,92,100,67,23,,,,,,,,,,,,,,,,,,,,,,,,5
,1,0,100,96,,12,4,29,2,20,8,1,26,11,14,30,20,1,1,0,1,1,1,1,1,1,1,1,0,91,100,45,100,62,59,23,88,92,100,67,24,,,,,,,,,,,,,,,,,,,,,,,,
,1,0,100,96,,12,4,29,2,20,8,1,26,11,14,30,20,1,1,0,1,1,1,1,1,1,1,1,0,99,0,45,100,62,63,24,89,95,100,68,24,,1,,,,,,,,,,,,,,,,,,,,,,
,1,0,100,96,,12,4,29,2,20,8,1,26,11,14,30,20,1,1,0,1,1,1,1,1,1,1,1,0,100,4,46,100,63,63,29,93,99,100,71,24,,,,,,,,,,,,,,,,,,,,,,,,
,1,0,100,96,,12,4,29,2,20,8,1,26,11,14,30,20,1,1,0,1,1,1,1,1,1,1,1,0,100,8,46,100,63,63,30,96,100,100,75,24,,,,,,,,,,,,,,,,,,,,,,,,
,1,0,100,96,,12,4,29,2,20,8,1,26,11,14,30,20,1,1,1,1,1,1,1,1,1,1,1,0,100,10,46,100,63,63,31,100,100,100,79,24,,,,,,,,,,,,,,,,,,,,,,,,
,1,0,100,96,,12,4,29,2,20,8,1,26,11,14,30,20,1,1,1,1,1,1,1,1,1,1,1,0,100,12,47,100,65,67,32,100,100,100,82,25,,,,,,,,,,,,,,,,,,,,,,,,
,1,0,100,96,,12,4,29,2,20,8,1,26,11,14,30,20,1,1,1,1,1,1,1,1,1,1,1,0,100,15,47,100,78,67,39,100,100,100,83,25,,,,,,,,,,,,,,,,,,,,,,,,
,1,0,100,96,,12,4,29,2,20,8,1,26,11,14,30,20,1,1,1,1,1,1,1,1,1,1,1,0,100,18,47,100,78,71,39,100,100,100,83,25,,,,,,,,,,,,,,,,,,,,,,,,
,1,0,100,96,,12,4,29,2,20,8,1,26,11,14,30,20,1,1,1,1,1,1,1,1,1,1,1,0,100,22,48,0,79,71,39,0,100,100,88,25,,,,1,,,,1,,,,,,,,,,,,,,,,
,1,0,100,96,,12,4,29,2,20,8,1,26,11,14,30,20,1,1,1,1,0,1,1,1,1,1,1,0,100,23,48,3,79,71,40,0,100,100,89,26,,,,,,,,,,,,,,,,,8,,,,,,,
,1,0,100,96,,12,4,29,2,20,8,1,26,11,14,30,20,1,1,1,1,0,1,1,1,1,1,1,0,100,24,49,4,79,72,43,0,100,100,91,26,,,,,,,,,,,,,,,,,,,,,,,,
,1,0,100,96,,12,4,29,2,20,8,1,26,11,14,30,20,1,1,1,1,0,1,1,1,1,1,1,0,100,26,49,5,79,75,44,7,100,100,91,26,,,,,,,,,,,,,,,,,,,,,,,,
,1,0,100,96,,12,4,29,2,20,8,1,26,11,14,30,29,1,1,1,1,0,1,1,0,1,1,1,1,0,27,49,5,80,75,44,7,0,100,91,0,1,,,,,,,,1,,,,,,,,,,,1,,,,
,1,0,100,96,,12,4,29,2,20,8,1,26,11,14,30,29,1,1,1,1,0,1,1,0,1,1,1,1,0,30,50,5,80,82,44,8,1,0,94,0,,,,,,,,,,1,,,,,,,,,,,,,,
,1,0,100,96,,12,4,29,2,20,8,1,26,11,14,30,29,1,1,1,1,0,1,1,0,1,1,1,1,0,33,62,9,80,83,44,8,2,1,95,0,,,,,,,,,,,,,,,,,,,,,,,,
,1,0,100,96,,12,4,29,2,20,8,1,26,11,14,30,29,1,1,1,1,0,1,1,0,1,1,1,1,5,35,67,11,80,85,44,8,4,5,96,0,,,,,,,,,,,,,,,,,,,,,,,,
,1,0,100,96,,12,4,29,2,20,8,1,26,11,14,30,29,1,1,1,1,0,1,0,0,1,1,1,1,5,37,68,19,80,85,45,9,6,8,97,1,,,,,,,,,,,,,,,,,,,6,,,,,
,1,0,100,96,,12,4,29,2,20,8,1,26,11,14,30,29,1,1,1,1,0,1,0,0,1,1,1,1,15,39,72,20,81,86,45,9,7,11,98,1,,,,,,,,,,,,,,,,,,,,,,,,
,1,0,100,96,,12,4,29,2,20,8,1,26,11,14,30,29,1,1,1,1,0,1,0,0,0,1,1,1,20,41,72,21,81,89,45,10,8,14,99,1,,,,,,,,,,,,,,,,,,,,,1,,,
,1,0,100,96,,12,4,29,2,20,8,1,26,11,14,30,29,1,1,1,1,0,1,0,0,0,0,1,1,20,42,75,21,81,89,45,10,8,14,99,2,,,,,,,,,,,,,,,,,,,,,,4,,
,1,0,100,96,,12,4,29,2,20,8,1,26,11,14,30,29,1,1,1,1,0,1,0,0,0,0,1,1,20,45,76,24,81,90,46,10,8,14,100,5,,,,,,,,,,,,,,,,,,,,,,,,
,1,0,100,96,,12,4,29,2,20,8,1,26,11,14,30,29,1,1,1,1,0,1,0,0,0,0,1,1,21,46,77,26,82,90,46,11,9,14,100,12,,,,,,,,,,,,,,,,,,,,,,,,
,1,0,100,96,,12,4,29,2,20,8,1,26,11,14,30,29,1,1,1,1,1,1,0,0,0,0,0,1,21,48,79,27,82,94,46,11,9,15,100,16,,,,,,,,,,,,,,,,,,,,,,,3,
,1,0,100,96,,12,4,29,2,20,8,1,26,11,14,30,29,1,1,1,1,1,1,0,0,0,0,0,1,25,52,80,30,82,94,46,12,9,15,100,21,,,,,,,,,,,,,,,,,,,,,,,,
,1,0,100,96,,12,4,29,2,20,8,1,26,11,14,30,29,1,1,1,1,1,1,0,0,0,0,0,1,34,54,84,33,82,94,46,12,9,15,100,21,,,,,,,,,,,,,,,,,,,,,,,,
,1,0,100,96,,12,4,29,2,20,8,1,26,11,14,30,29,1,1,1,1,1,1,0,1,0,0,0,1,34,55,84,34,82,95,47,12,9,16,0,22,,,,,,,,,,,1,,,,,,,,,,,,,
,1,0,100,96,,12,4,29,2,20,8,1,26,11,14,30,29,1,1,1,1,1,1,0,1,0,0,0,1,34,55,85,34,83,95,47,13,9,16,0,22,,,,,,,,,,,,,,,,,,,,,,,,
,-1,0,100,-1,,12,4,29,2,20,8,1,26,11,14,30,29,1,1,1,1,1,1,0,1,0,0,0,1,34,55,85,34,83,95,47,13,9,16,0,22,,,,,,,,,,,,,,,,,,,,,,,,
,-1,0,100,-1,,12,4,29,2,20,8,1,26,11,14,30,29,1,1,1,1,1,1,0,1,0,0,0,1,35,55,85,34,83,95,47,14,10,16,0,22,,,,,,,,,,,,,,,,,,,,,,,,
,-1,0,100,-1,,12,4,29,2,20,8,1,26,11,14,30,29,1,1,1,1,1,1,0,1,0,0,0,1,35,55,85,34,83,95,47,14,10,16,0,23,,,,,,,,,,,,,,,,,,,,,,,,
,-1,0,100,-1,,12,4,29,2,20,8,1,26,11,14,30,29,1,1,1,1,1,1,1,1,0,0,0,1,43,55,88,34,83,95,47,14,10,17,0,23,,,,,,,,,,,,,,,,,,,,,,,,
,-1,0,100,-1,,12,4,29,2,20,8,1,26,11,14,30,29,1,1,1,1,1,1,1,1,0,0,0,1,47,56,91,34,83,95,48,14,10,17,0,23,,,,,,,,,,,,,,,,,,,,,,,,
,-1,0,100,-1,,12,4,29,2,20,8,1,26,11,14,30,29,1,1,1,1,1,1,1,1,0,0,0,0,48,56,93,35,83,96,48,14,10,17,0,23,,,,,,,,,,,,,,,,,,,,,,,,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,-1,0,100,-1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
,-1,0,100,-1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
,-1,0,100,-1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
,-1,0,100,-1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
,-1,0,100,-1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
,-1,0,100,-1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
,-1,0,100,-1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
,-1,0,100,-1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
,-1,0,100,-1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
,-1,0,100,-1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
,-1,0,100,-1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
,-1,0,100,-1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
,-1,0,100,-1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
,-1,0,100,-1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
,-1,0,100,-1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
,-1,0,100,-1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
,-1,0,100,-1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
,-1,0,100,-1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
,-1,0,100,-1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
,-1,0,100,-1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
,-1,0,100,-1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
,-1,0,100,-1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
,-1,0,100,-1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
,-1,0,100,-1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
,-1,0,100,-1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
,-1,0,100,-1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
,-1,0,100,-1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
,-1,0,100,-1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
,-1,0,100,-1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
,-1,0,100,-1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
,-1,0,-1,-1,,-1,4,29,0,28,8,1,26,11,14,19,30,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
,-1,0,-1,-1,,-1,4,29,0,28,8,1,26,11,14,19,30,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
,-1,0,-1,-1,,-1,4,29,0,28,8,1,26,11,14,19,30,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
,-1,0,-1,-1,,-1,4,29,0,28,8,1,26,11,14,19,30,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
,-1,0,-1,-1,,23,4,29,0,28,8,1,26,11,14,19,30,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
,-1,0,-1,-1,,23,4,29,0,28,8,1,26,11,14,19,30,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
,-1,0,-1,-1,,23,4,29,0,28,8,1,26,11,14,19,30,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
,-1,0,-1,-1,,23,4,29,0,28,8,1,26,11,14,19,30,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
,-1,0,-1,-1,,23,4,29,0,28,8,1,26,11,14,19,30,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
,-1,0,-1,-1,,23,4,29,0,28,8,1,26,11,14,19,30,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
,-1,0,-1,-1,,23,4,29,0,28,8,1,26,11,14,19,30,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
,-1,0,-1,-1,,23,4,29,0,28,8,1,26,11,14,19,30,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
,-1,0,-1,-1,,23,4,29,0,28,8,1,26,11,14,19,30,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
,-1,0,-1,-1,,23,4,29,0,28,8,1,26,11,14,19,30,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
,-1,0,-1,-1,,23,4,29,0,28,8,1,26,11,14,19,30,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
,-1,0,-1,-1,,23,4,29,0,28,8,1,26,11,14,19,30,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
