type,status,progress,heroes,hero_1,hero_2,hero_3,hero_4,hero_5,hero_6,hero_7,hero_8,hero_9,hero_10,hero_11,hero_12,health_1,health_2,health_3,health_4,health_5,health_6,health_7,health_8,health_9,health_10,health_11,health_12,ult_1,ult_2,ult_3,ult_4,ult_5,ult_6,ult_7,ult_8,ult_9,ult_10,ult_11,ult_12,ult_use_1,ult_use_2,ult_use_3,ult_use_4,ult_use_5,ult_use_6,ult_use_7,ult_use_8,ult_use_9,ult_use_10,ult_use_11,ult_use_12,elim_1,elim_2,elim_3,elim_4,elim_5,elim_6,elim_7,elim_8,elim_9,elim_10,elim_11,elim_12
,1,87,,0,12,22,14,29,20,0,20,29,4,26,12,1,1,1,1,1,1,1,1,1,1,0,1,72,0,81,66,18,58,4,65,2,85,11,51,,,,,,,,,,,,,,,,,,,,,,,,
,1,87,,0,12,22,14,29,20,0,20,29,4,26,12,1,1,1,1,1,1,1,1,1,1,0,1,72,0,83,67,19,58,7,65,5,85,12,51,,,,,,,,,,,,,,,,,,,,,,,,
,1,87,,0,12,22,14,29,20,0,20,29,4,26,12,1,1,1,1,1,1,1,1,1,1,0,1,75,0,84,67,19,64,11,65,9,85,12,51,,,,,,,,,,,,,,,,,,,,,,,,
,1,87,,0,12,22,14,29,20,0,20,29,4,26,12,1,1,1,1,1,1,1,1,1,1,0,1,75,0,87,68,19,69,14,65,9,85,13,52,,,,,,,,,,,,,,,,,,,,,,,,
,1,87,,0,12,22,14,29,20,0,20,29,4,26,12,1,1,1,1,1,1,1,1,1,1,0,1,75,1,89,69,20,70,15,67,10,87,13,52,,,,,,,,,,,,,,,,,,,,,,,,
,1,87,,0,12,22,14,29,20,0,20,29,4,26,12,1,1,1,1,1,1,1,1,1,1,0,1,76,1,100,72,20,70,15,68,10,89,13,52,,,,,,,,,,,,,,,,,,,,,,,,
,1,88,,0,12,22,14,29,20,0,20,29,4,26,12,1,1,1,1,1,1,1,1,1,1,0,1,76,1,100,76,20,70,15,69,10,92,14,56,,,,,,,,,,,,,,,,,,,,,,,,
,1,88,,0,12,22,14,29,20,0,20,29,4,26,12,1,1,1,1,1,1,1,1,1,1,1,1,76,2,100,79,24,70,15,81,11,94,14,59,,,,,,,,,,,,,,,,,,,,,,,,
,1,88,,0,12,22,14,29,20,0,20,29,4,26,12,1,1,1,1,1,1,1,1,1,1,1,1,76,2,100,82,25,71,17,83,11,95,15,59,,,,,,,,,,,,,,,,,,,,,,,,
,1,88,,0,12,22,14,29,20,0,20,29,4,26,12,1,1,1,1,1,1,1,1,1,1,1,1,81,2,100,83,26,75,19,84,11,97,15,60,,,,,,,,,,,,,,,,,,,,,,,,
,1,88,,0,12,22,14,29,20,0,20,29,4,26,12,1,1,1,1,1,1,1,1,1,1,1,1,85,2,100,85,30,79,19,84,12,98,15,60,,,,,,,,,,,,,,,,,,,,,,,,
,1,88,,0,12,22,14,29,20,0,20,29,4,26,12,1,1,1,1,1,1,1,1,0,1,1,1,86,3,100,88,30,84,20,84,12,99,16,60,,,,,,,,,,,,,,,,,,,,,6,,,
,1,88,,0,12,22,14,29,20,0,20,29,4,26,12,1,1,1,1,1,1,1,1,0,1,1,1,89,11,100,89,30,85,20,86,12,50,16,65,,,,,,,,,,1,,,,,,,,,,,,,,
,1,88,,0,12,22,14,29,20,0,20,29,4,26,12,0,1,1,1,1,1,1,1,0,0,1,1,89,16,100,90,31,85,23,93,12,1,17,65,,,,,,,,,,,,,8,,,,,,,,,3,,
,1,88,,0,12,22,14,29,20,0,20,29,4,26,12,0,1,1,1,1,1,1,1,0,0,1,1,89,20,0,93,31,85,26,94,13,1,17,65,,,1,,,,,,,1,,,,,,,,,,,,,,
,1,88,,0,12,22,14,29,20,0,20,29,4,26,12,0,1,1,1,1,1,1,1,0,0,1,1,90,20,0,93,36,85,30,100,13,1,17,66,,,,,,,,,,,,,,,,,,,,,,,,
,-1,-1,,0,12,22,14,29,20,0,20,29,4,26,12,0,1,1,1,1,1,1,1,0,0,1,1,90,25,0,94,42,92,34,100,13,1,18,66,,,,,,,,,,,,,,,,,,,,,,,,
,-1,-1,,0,12,22,14,29,20,0,20,29,4,26,12,0,1,1,1,1,1,1,1,0,0,1,1,90,29,0,94,42,92,34,100,13,1,18,66,,,,,,,,,,,,,,,,,,,,,,,,
,-1,-1,,0,12,22,14,29,20,0,20,29,4,26,12,0,1,1,1,1,1,1,1,0,0,1,1,90,29,0,96,42,95,34,100,14,1,22,66,,,,,,,,,,,,,,,,,,,,,,,,
,-1,-1,,0,12,22,14,29,20,0,20,29,4,26,12,0,1,1,1,1,1,1,1,0,0,1,1,90,33,1,96,42,95,40,100,14,2,28,66,,,,,,,,,,,,,,,,,,,,,,,,
,-1,-1,,0,12,22,14,29,20,0,20,29,4,26,12,0,1,0,1,1,1,1,0,0,0,1,1,90,39,1,96,42,95,40,0,14,2,31,69,,,,,,,,1,,,,,,,12,,,,,2,,,,
,-1,-1,,0,12,22,14,29,20,0,20,29,4,26,12,0,1,0,1,1,1,1,0,0,0,1,1,90,41,1,96,42,95,42,0,14,2,31,69,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,-1,-1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
,-1,-1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
,-1,-1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
,-1,-1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
,-1,-1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
,-1,-1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
,-1,-1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
,-1,-1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
,-1,-1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
,-1,-1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
,-1,-1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
,-1,-1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
,-1,-1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
,-1,-1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
,-1,-1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
,-1,-1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
,-1,-1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
,-1,-1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
,-1,-1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
,-1,-1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
,-1,-1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
,-1,-1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
,-1,-1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
,-1,-1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
,-1,-1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
,-1,-1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
,-1,-1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
,-1,-1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
,-1,-1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
,-1,-1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
,-1,-1,,0,27,22,14,29,6,0,20,19,4,26,-1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
,-1,-1,,0,27,22,14,29,6,0,20,19,4,26,-1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
,-1,-1,,0,27,22,14,29,6,0,20,19,4,26,-1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
,-1,-1,,0,27,22,14,29,6,0,20,19,4,26,-1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
,-1,-1,,0,27,22,14,29,6,0,20,19,4,26,-1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
,-1,-1,,0,27,22,14,29,6,0,20,19,4,26,-1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
,-1,-1,,0,27,22,14,29,6,0,20,19,4,26,-1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
,-1,-1,,0,27,22,14,29,6,0,20,19,4,26,-1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
,-1,-1,,0,27,22,14,29,6,0,20,19,4,26,8,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
,-1,-1,,0,27,22,14,29,6,0,20,19,4,26,8,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
,-1,-1,,0,27,22,14,29,6,0,20,19,4,26,8,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
,-1,-1,,0,27,22,14,29,6,0,20,19,4,26,8,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
,-1,-1,,0,27,22,14,29,6,0,20,19,4,26,8,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
,-1,-1,,0,27,22,14,29,6,0,20,19,4,26,8,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
,-1,-1,,0,27,22,14,29,6,0,20,19,4,26,8,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
,-1,-1,,0,27,22,14,29,6,0,20,19,4,26,8,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
,-1,-1,,0,27,22,14,29,6,0,20,19,4,26,8,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
,-1,-1,,0,27,22,14,29,6,0,20,19,4,26,8,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
,-1,-1,,0,27,22,14,29,6,0,20,19,4,26,8,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
,-1,-1,,0,27,22,14,29,6,0,20,19,4,26,8,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
,-1,-1,,0,27,22,14,29,6,0,20,19,4,26,8,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
,-1,-1,,0,27,22,14,29,6,0,20,19,4,26,8,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
,-1,-1,,0,27,22,14,29,6,0,20,19,4,26,8,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
,-1,-1,,0,27,22,14,29,6,0,20,19,4,26,12,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
,-1,-1,,0,27,22,14,29,6,0,20,19,4,26,12,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
,-1,-1,,0,27,22,14,29,6,0,20,19,4,26,12,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
,-1,-1,,0,27,22,14,29,6,0,20,19,4,26,12,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
,-1,-1,,0,27,22,14,29,6,0,20,19,4,26,12,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
,-1,-1,,0,27,22,14,29,6,0,20,19,4,26,12,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
,-1,-1,,0,27,22,14,29,6,0,20,19,4,26,12,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
,-1,-1,,0,27,22,14,29,6,0,20,19,4,26,12,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
,-1,-1,,0,27,22,14,29,6,0,20,19,4,26,12,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
,-1,-1,,0,27,22,14,29,6,0,20,19,4,26,12,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
,-1,-1,,0,27,22,14,29,6,0,20,19,4,26,12,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
,-1,-1,,0,27,22,14,29,6,0,20,19,4,26,12,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
,-1,-1,,0,27,22,14,29,6,0,20,19,4,26,12,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
,-1,-1,,0,27,22,14,29,6,0,20,19,4,26,12,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
,-1,-1,,0,27,22,14,29,6,0,20,19,4,26,12,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
,-1,-1,,0,27,22,14,29,6,0,20,19,4,26,12,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
,-1,-1,,0,27,22,14,29,6,0,20,19,4,26,12,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
,-1,-1,,0,27,22,14,29,6,0,20,19,4,26,12,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
,-1,-1,,0,27,22,14,29,6,0,20,19,4,26,12,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
,-1,-1,,0,27,22,14,29,6,0,20,19,4,26,12,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
,-1,-1,,0,27,22,14,29,6,0,20,19,4,26,12,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
,-1,-1,,0,27,22,14,29,6,0,20,19,4,26,12,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
,2,0,,0,27,22,14,29,6,0,20,19,4,26,12,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
,2,0,,0,27,22,14,29,6,0,20,19,4,26,12,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
,2,0,,0,27,22,14,29,6,0,20,19,4,26,12,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
,2,1,,0,27,22,14,29,6,0,20,19,4,26,12,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,
,2,1,,0,27,22,14,29,6,0,20,19,4,26,12,1,1,1,1,1,1,1,1,1,1,1,1,0,7,0,1,1,1,0,0,1,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,
,2,2,,0,27,22,14,29,6,0,20,19,4,26,12,1,1,1,1,1,1,1,1,1,1,1,1,1,7,1,1,2,1,1,1,1,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,
,2,3,,0,27,22,14,29,6,0,20,19,4,26,12,1,1,1,1,1,1,1,1,1,1,1,1,1,16,1,1,4,1,4,1,1,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,
,2,3,,0,27,22,14,29,6,0,20,19,4,26,12,1,1,1,1,1,1,1,1,1,1,1,1,1,21,3,2,7,2,6,2,2,1,2,2,,,,,,,,,,,,,,,,,,,,,,,,
,2,3,,0,27,22,14,29,6,0,20,19,4,26,12,1,1,1,1,1,1,1,1,1,1,1,1,1,22,9,4,8,2,6,4,2,1,3,2,,,,,,,,,,,,,,,,,,,,,,,,
,2,4,,0,27,22,14,29,6,0,20,19,4,26,12,1,1,1,1,1,1,1,1,1,1,1,1,2,22,14,6,8,3,6,6,2,3,3,2,,,,,,,,,,,,,,,,,,,,,,,,
,2,5,,0,27,22,14,29,6,0,20,19,4,26,12,1,1,1,1,1,1,1,1,1,1,1,1,5,30,18,7,9,4,11,7,3,5,11,2,,,,,,,,,,,,,,,,,,,,,,,,
,2,5,,0,27,22,14,29,6,0,20,19,4,26,12,1,1,1,1,1,1,1,1,1,1,1,1,6,31,18,7,10,4,24,7,3,8,15,3,,,,,,,,,,,,,,,,,,,,,,,,
,2,6,,0,27,22,14,29,6,0,20,19,4,26,12,1,1,1,1,1,1,1,1,1,1,1,1,6,31,18,11,10,4,25,7,3,11,16,3,,,,,,,,,,,,,,,,,,,,,,,,
,2,6,,0,27,22,14,29,6,0,20,19,4,26,12,1,1,1,1,1,1,1,1,1,1,1,1,6,32,19,13,11,6,25,7,4,11,18,3,,,,,,,,,,,,,,,,,,,,,,,,
,2,6,,0,27,22,14,29,6,0,20,19,4,26,12,1,1,1,1,1,1,1,1,1,1,1,1,10,33,20,14,11,6,26,8,4,12,21,4,,,,,,,,,,,,,,,,,,,,,,,,
,2,6,,0,27,22,14,29,6,0,20,19,4,26,12,1,1,1,1,1,1,1,1,1,1,1,1,13,33,21,14,11,7,26,8,4,12,22,4,,,,,,,,,,,,,,,,,,,,,,,,
,2,6,,0,27,22,14,29,6,0,20,19,4,26,12,1,1,1,1,1,1,1,1,1,1,1,1,13,34,22,14,12,7,28,9,5,12,23,4,,,,,,,,,,,,,,,,,,,,,,,,
,2,7,,0,27,22,14,29,6,0,20,19,4,26,12,1,1,1,1,1,1,1,1,1,1,1,1,14,34,22,15,12,8,31,9,5,12,24,5,,,,,,,,,,,,,,,,,,,,,,,,
,2,8,,0,27,22,14,29,6,0,20,19,4,26,12,1,1,1,1,1,1,1,1,1,1,1,1,15,34,22,16,12,8,34,9,5,12,24,5,,,,,,,,,,,,,,,,,,,,,,,,
,2,9,,0,27,22,14,29,6,0,20,19,4,26,12,1,1,1,1,1,1,1,1,1,1,1,1,15,35,22,16,13,8,34,10,6,13,24,5,,,,,,,,,,,,,,,,,,,,,,,,
,2,9,,0,27,22,14,29,6,0,20,19,4,26,12,1,1,1,1,1,1,1,1,1,1,1,1,15,43,22,16,13,8,35,11,6,13,25,11,,,,,,,,,,,,,,,,,,,,,,,,
,2,10,,0,27,22,14,29,6,0,20,19,4,26,12,1,1,1,1,1,1,1,1,1,1,1,1,15,43,23,16,13,9,35,12,6,14,25,12,,,,,,,,,,,,,,,,,,,,,,,,
,2,10,,0,27,22,14,29,6,0,20,19,4,26,12,1,1,1,1,1,1,1,1,1,1,1,1,16,44,23,18,14,9,39,13,7,15,26,12,,,,,,,,,,,,,,,,,,,,,,,,
,2,11,,0,27,22,14,29,6,0,20,19,4,26,12,1,1,1,1,1,1,1,1,1,1,1,1,16,44,23,21,14,9,42,14,7,15,26,15,,,,,,,,,,,,,,,,,,,,,,,,
,2,11,,0,27,22,14,29,6,0,20,19,4,26,12,1,1,1,1,1,1,1,1,1,1,1,1,16,44,23,21,14,10,42,14,7,15,26,15,,,,,,,,,,,,,,,,,,,,,,,,
